14543,2011-07-27 04:01:58,\N,Edward,Humphries,4491 Walt Nuzum Farm Road,Marysville,CA,95992,5304263857,2013-12-27 15:02:01,2013-12-27 15:02:01
14544,2011-06-20 08:36:47,2013-11-19 13:40:45,Ted,Lund,1934 Colonial Drive,North Hollywood,CA,91674,8185271606,2013-12-27 15:02:01,2013-12-27 15:02:01
14545,2011-02-14 16:11:53,\N,Eugene,Hunt,550 Centennial Farm Road,Stockton,CA,95301,2097064261,2013-12-27 15:02:01,2013-12-27 15:02:01
14546,2011-04-12 10:13:09,2014-03-12 15:07:58,Terry,Talbert,2694 Pratt Avenue,Long Beach,CA,90769,5628114871,2013-12-27 15:02:01,2013-12-27 15:02:01
14547,2011-01-10 11:15:43,\N,Carmen,Hines,4358 Meadow View Drive,Los Angeles,CA,90024,2132073354,2013-12-27 15:02:01,2013-12-27 15:02:01
14548,2011-05-22 05:03:25,\N,Werner,Watkins,4134 Woodlawn Drive,San Francisco,CA,94018,4159623308,2013-12-27 15:02:01,2013-12-27 15:02:01
14549,2011-06-17 13:47:40,\N,James,Jones,3289 Westfall Avenue,San Jose,CA,95190,4080132264,2013-12-27 15:02:01,2013-12-27 15:02:01
14550,2011-02-03 20:43:00,2014-02-01 09:53:46,Maria,Leach,1852 Wexford Way,Pasadena,CA,91131,6264605767,2013-12-27 15:02:01,2013-12-27 15:02:01
14551,2011-12-28 00:54:02,\N,Rachel,Cagle,234 Woodrow Way,Santa Barbara,CA,93465,8058953987,2013-12-27 15:02:01,2013-12-27 15:02:01
14552,2011-03-28 06:30:58,\N,Beverly,Lozano,2830 Kyle Street,Las Vegas,NV,88931,7028058846,2013-12-27 15:02:01,2013-12-27 15:02:01
14553,2011-08-16 02:54:32,2014-02-19 02:02:56,Jeffrey,Mason,1590 Burke Street,Pendleton,OR,97867,5417084581,2013-12-27 15:02:01,2013-12-27 15:02:01
14554,2011-07-21 19:14:09,2012-06-15 03:45:33,Sharon,Lawson,387 Waterview Lane,Santa Ana,CA,92627,6571062450,2013-12-27 15:02:01,2013-12-27 15:02:01
14555,2011-04-26 01:30:34,\N,Edith,Bryan,4678 Round Table Drive,San Francisco,CA,94106,4151080767,2013-12-27 15:02:01,2013-12-27 15:02:01
14556,2011-10-24 01:00:08,2014-01-13 18:22:19,Sharon,Maldonado,3181 Beeghley Street,Van Nuys,CA,91484,8182532490,2013-12-27 15:02:01,2013-12-27 15:02:01
14557,2011-08-03 00:43:31,\N,Lisa,Schulze,4413 Hilltop Drive,Klamath Falls,OR,97657,5419109305,2013-12-27 15:02:01,2013-12-27 15:02:01
14558,2011-08-06 05:07:58,\N,Cheryl,Nesbitt,1439 Desert Broom Court,Eureka,CA,95526,7078042829,2013-12-27 15:02:01,2013-12-27 15:02:01
14559,2011-04-28 04:24:57,2014-02-12 15:40:37,Philip,Combs,2666 Star Trek Drive,San Diego,CA,92088,6194357530,2013-12-27 15:02:01,2013-12-27 15:02:01
14560,2011-11-07 15:19:38,\N,Louis,Scholz,1106 Lakeland Terrace,San Bernardino,CA,92374,9096626404,2013-12-27 15:02:01,2013-12-27 15:02:01
14561,2011-04-14 20:32:57,\N,John,McCullough,2616 Gateway Avenue,San Diego,CA,92143,6192373562,2013-12-27 15:02:01,2013-12-27 15:02:01
14562,2011-11-09 18:54:21,\N,Tom,Barraza,1482 Harley Vincent Drive,Inglewood,CA,90347,3108617451,2013-12-27 15:02:01,2013-12-27 15:02:01
14563,2011-09-15 18:23:13,\N,Karry,Ladner,3730 Lodgeville Road,Fresno,CA,93758,5596628009,2013-12-27 15:02:01,2013-12-27 15:02:01
14564,2011-04-01 14:59:20,2014-01-30 12:40:01,Kyle,Harney,2055 Byers Lane,Alhambra,CA,91824,6260297184,2013-12-27 15:02:01,2013-12-27 15:02:01
14565,2011-08-28 08:49:01,2013-11-17 22:12:26,Pamela,Adamo,350 Beechwood Avenue,Industry,CA,91709,6263842569,2013-12-27 15:02:01,2013-12-27 15:02:01
14566,2011-04-06 19:02:43,\N,James,Ridenour,3023 Ripple Street,Eureka,CA,95513,7079258209,2013-12-27 15:02:01,2013-12-27 15:02:01
14567,2011-04-02 14:09:16,2014-01-25 03:26:13,Coy,Rickard,4528 Oak Lane,Salem,OR,97352,5035401223,2013-12-27 15:02:01,2013-12-27 15:02:01
14568,2011-05-09 06:36:11,\N,Darryl,Turner,3169 Leo Street,Ely,NV,89323,7755556353,2013-12-27 15:02:01,2013-12-27 15:02:01
14569,2011-04-26 20:01:27,\N,James,Rivet,2506 North Bend River Road,Palo Alto,CA,94306,6504896505,2013-12-27 15:02:01,2013-12-27 15:02:01
14570,2011-11-03 19:47:00,2014-03-09 16:00:21,Rose,Ayala,615 Meadowbrook Mall Road,Fresno,CA,93658,5597888429,2013-12-27 15:02:01,2013-12-27 15:02:01
14571,2011-07-10 03:25:25,2014-01-25 02:42:20,Greg,Souza,2187 Hickory Ridge Drive,Oakland,CA,94501,5100640446,2013-12-27 15:02:01,2013-12-27 15:02:01
14572,2011-06-06 20:34:46,\N,Scott,Hallman,890 Pennsylvania Avenue,Las Vegas,NV,88967,7029407985,2013-12-27 15:02:01,2013-12-27 15:02:01
14573,2011-09-30 21:16:18,2012-11-02 20:10:18,Florence,Dinkins,1793 Lady Bug Drive,San Jose,CA,95040,4084796162,2013-12-27 15:02:01,2013-12-27 15:02:01
14574,2011-12-06 11:09:06,\N,Kevin,Mims,4341 Nelm Street,Redding,CA,96071,5301021653,2013-12-27 15:02:01,2013-12-27 15:02:01
14575,2011-08-19 22:22:34,2012-11-12 21:42:29,Vesta,Valenti,734 Oakway Lane,Glendale,CA,91286,7479477389,2013-12-27 15:02:01,2013-12-27 15:02:01
14576,2011-06-18 08:56:09,\N,Susan,Jackson,690 Bicetown Road,Van Nuys,CA,91438,8182068934,2013-12-27 15:02:01,2013-12-27 15:02:01
14577,2011-06-25 18:32:45,2014-02-17 02:15:32,Maria,Lind,4374 Clay Lick Road,Sacramento,CA,95715,9163400650,2013-12-27 15:02:01,2013-12-27 15:02:01
14578,2011-09-14 16:59:38,2014-02-01 12:00:18,Wendell,Spooner,1595 Lamberts Branch Road,San Jose,CA,95111,4086830758,2013-12-27 15:02:01,2013-12-27 15:02:01
14579,2011-11-06 06:26:51,2014-01-08 10:42:50,Bert,Cook,4239 Dancing Dove Lane,Las Vegas,NV,89122,7027492761,2013-12-27 15:02:01,2013-12-27 15:02:01
14580,2011-02-14 19:58:29,\N,Verna,Jewett,1739 Briarhill Lane,San Francisco,CA,94070,4156862696,2013-12-27 15:02:01,2013-12-27 15:02:01
14581,2011-04-13 16:26:01,2014-02-25 04:20:31,Rodney,Gearheart,4162 Polk Street,Richmond,CA,94832,5101096310,2013-12-27 15:02:01,2013-12-27 15:02:01
14582,2011-09-21 08:57:59,\N,Doreen,Ashford,2384 Hart Country Lane,Fresno,CA,93786,5595462075,2013-12-27 15:02:01,2013-12-27 15:02:01
14583,2011-02-03 13:18:18,2014-01-17 11:28:43,Felicia,Smothers,2850 New Street,Salem,OR,97339,5037700942,2013-12-27 15:02:01,2013-12-27 15:02:01
14584,2011-10-18 12:22:27,\N,Rosemary,Hensley,401 Murry Street,Medford,OR,97589,5415028570,2013-12-27 15:02:01,2013-12-27 15:02:01
14585,2011-11-13 10:41:16,\N,Joseph,Hernandez,3882 Crestview Manor,Los Angeles,CA,90134,2130522011,2013-12-27 15:02:01,2013-12-27 15:02:01
14586,2011-04-12 14:25:46,2014-01-07 17:13:56,Louise,Schofield,4311 Tree Top Lane,Riverside,CA,92525,9510480789,2013-12-27 15:02:01,2013-12-27 15:02:01
14587,2011-03-26 11:58:33,2013-12-05 00:31:28,Eloise,Desousa,4138 Poco Mas Drive,Berkeley,CA,94715,5107038210,2013-12-27 15:02:01,2013-12-27 15:02:01
14588,2011-03-23 12:10:54,\N,Kendrick,Keller,83 Locust Court,Santa Rosa,CA,94982,7073755224,2013-12-27 15:02:01,2013-12-27 15:02:01
14589,2011-03-20 19:58:05,\N,Jason,Cox,2129 Douglas Dairy Road,Salem,OR,97376,5039097902,2013-12-27 15:02:01,2013-12-27 15:02:01
14590,2011-11-06 09:00:03,\N,Regina,Bourassa,3340 Leisure Lane,Klamath Falls,OR,97690,5418905384,2013-12-27 15:02:01,2013-12-27 15:02:01
14591,2011-11-06 11:58:08,\N,Michale,Michaels,1174 Franklin Avenue,Fresno,CA,93637,5590983523,2013-12-27 15:02:01,2013-12-27 15:02:01
14592,2011-06-11 15:18:59,\N,Olive,Carter,1697 Warner Street,Eureka,CA,95587,7074899208,2013-12-27 15:02:01,2013-12-27 15:02:01
14593,2011-04-06 12:43:10,2014-03-10 20:16:19,Sid,Huguley,1332 Florence Street,Van Nuys,CA,91488,8182404735,2013-12-27 15:02:01,2013-12-27 15:02:01
14594,2011-10-14 20:53:33,2014-03-03 18:43:22,Clifton,Clark,3027 Simpson Square,Oxnard,CA,93042,8058174158,2013-12-27 15:02:01,2013-12-27 15:02:01
14595,2011-09-10 11:45:58,2014-01-06 09:53:31,Katie,Owen,3017 Garfield Road,Carson City,NV,89735,7751091864,2013-12-27 15:02:01,2013-12-27 15:02:01
14596,2011-09-13 18:32:43,\N,Thomas,Kovacs,217 Edgewood Avenue,San Jose,CA,95124,4084989264,2013-12-27 15:02:01,2013-12-27 15:02:01
14597,2011-02-25 02:39:24,2014-01-05 20:24:47,Andrew,Rogers,195 Eden Drive,Reno,NV,89427,7755405255,2013-12-27 15:02:01,2013-12-27 15:02:01
14598,2011-06-28 04:54:41,\N,John,Shelton,3972 Clarksburg Park Road,Bakersfield,CA,93257,6616514162,2013-12-27 15:02:01,2013-12-27 15:02:01
14599,2011-03-01 09:18:37,2013-08-26 06:06:26,Hazel,Haley,3870 Camden Street,Portland,OR,97141,5033599950,2013-12-27 15:02:01,2013-12-27 15:02:01
14600,2011-04-13 21:31:21,2014-03-07 10:20:45,Kevin,Moyers,4275 Tenmile Road,Pasadena,CA,91140,6267581940,2013-12-27 15:02:01,2013-12-27 15:02:01
14601,2011-06-10 11:38:50,2014-03-06 00:09:41,Catherine,Collins,2939 Haul Road,Bakersfield,CA,93314,6615398497,2013-12-27 15:02:01,2013-12-27 15:02:01
14602,2011-03-19 10:10:01,\N,Adam,Ortega,3053 Rockford Mountain Lane,Pendleton,OR,97840,5412584369,2013-12-27 15:02:01,2013-12-27 15:02:01
14603,2011-12-14 11:19:54,2014-01-22 16:55:44,Michal,Lew,2832 Ferry Street,Las Vegas,NV,89084,7026175467,2013-12-27 15:02:01,2013-12-27 15:02:01
14604,2011-10-19 02:54:23,\N,Timothy,David,2114 Science Center Drive,San Mateo,CA,94462,6502009112,2013-12-27 15:02:01,2013-12-27 15:02:01
14605,2011-10-18 21:29:05,2012-05-27 08:58:30,Gail,Wright,764 Florence Street,San Mateo,CA,94460,6509501198,2013-12-27 15:02:01,2013-12-27 15:02:01
14606,2011-02-23 03:02:31,\N,Tracee,McKenzie,2035 Heavner Court,Portland,OR,97096,5033818672,2013-12-27 15:02:01,2013-12-27 15:02:01
14607,2011-10-15 12:03:02,\N,Michael,Crepeau,3097 Mutton Town Road,Pendleton,OR,97849,5412139618,2013-12-27 15:02:01,2013-12-27 15:02:01
14608,2011-08-11 16:43:58,2013-11-13 18:19:10,Ruth,Bell,1722 Elk Avenue,Van Nuys,CA,91350,8188928141,2013-12-27 15:02:01,2013-12-27 15:02:01
14609,2011-08-28 15:49:34,\N,Karen,Hudson,4607 Stonepot Road,Santa Ana,CA,92787,6574245830,2013-12-27 15:02:01,2013-12-27 15:02:01
14610,2011-11-28 03:58:53,2014-01-26 07:21:06,Carl,Sisco,982 Meadowbrook Mall Road,Long Beach,CA,90722,5624729338,2013-12-27 15:02:01,2013-12-27 15:02:01
14611,2011-03-27 05:19:15,2014-02-06 14:36:24,Carolyn,Kelly,1345 Dog Hill Lane,Carson City,NV,89709,7753667931,2013-12-27 15:02:01,2013-12-27 15:02:01
14612,2011-11-22 07:22:23,\N,Teresa,Banh,3158 Oak Street,Las Vegas,NV,89127,7020389646,2013-12-27 15:02:01,2013-12-27 15:02:01
14613,2011-07-08 20:54:13,\N,Sandra,Brown,1796 Front Street,Fresno,CA,93850,5597260618,2013-12-27 15:02:01,2013-12-27 15:02:01
14614,2011-01-01 01:35:28,2014-03-12 01:58:42,Francis,Fowler,3632 Clifford Street,San Francisco,CA,94071,4155740032,2013-12-27 15:02:01,2013-12-27 15:02:01
14615,2011-10-05 17:49:47,\N,Lisa,Berry,4122 Edington Drive,Oakland,CA,94537,5105873026,2013-12-27 15:02:01,2013-12-27 15:02:01
14616,2011-11-20 05:09:12,\N,Nicole,Kerns,2108 Beech Street,San Bernardino,CA,92331,9098699612,2013-12-27 15:02:01,2013-12-27 15:02:01
14617,2011-03-26 02:27:34,\N,Beatrice,Robinson,1653 Philli Lane,Las Vegas,NV,89018,7026185278,2013-12-27 15:02:01,2013-12-27 15:02:01
14618,2011-06-30 02:01:21,\N,Ruth,Reedy,787 Musgrave Street,Santa Ana,CA,92745,6576361868,2013-12-27 15:02:01,2013-12-27 15:02:01
14619,2011-05-30 16:35:42,\N,Salvatore,Edmonds,1110 Southern Avenue,Santa Barbara,CA,93488,8053863902,2013-12-27 15:02:01,2013-12-27 15:02:01
14620,2011-05-09 15:42:33,\N,Jolene,Williams,68 Pleasant Hill Road,Santa Barbara,CA,93444,8050713036,2013-12-27 15:02:01,2013-12-27 15:02:01
14621,2011-05-12 01:47:24,2014-01-05 12:07:57,Freda,Jackson,2436 Zappia Drive,Van Nuys,CA,91370,8186325994,2013-12-27 15:02:01,2013-12-27 15:02:01
14622,2011-06-21 00:59:47,2014-01-08 18:26:12,Shelby,Hemmer,1936 Whispering Pines Circle,San Jose,CA,95134,4086038707,2013-12-27 15:02:01,2013-12-27 15:02:01
14623,2011-08-24 09:58:54,\N,Robyn,Pick,2530 Glen Falls Road,Palm Springs,CA,92291,7600137852,2013-12-27 15:02:01,2013-12-27 15:02:01
14624,2011-08-12 02:16:46,\N,Carolyn,Holl,3531 Big Elm,Stockton,CA,95220,2096136326,2013-12-27 15:02:01,2013-12-27 15:02:01
14625,2011-03-30 15:58:34,2013-09-07 08:14:44,Alfredo,Sanchez,2332 Washburn Street,Santa Barbara,CA,93441,8051163754,2013-12-27 15:02:01,2013-12-27 15:02:01
14626,2011-01-08 18:10:14,2014-03-01 22:45:19,Robert,Ingle,3258 Green Hill Road,Anaheim,CA,92817,7141269404,2013-12-27 15:02:01,2013-12-27 15:02:01
14627,2011-12-30 02:03:57,\N,Sheree,Ross,3895 Joes Road,Pasadena,CA,91005,6260868264,2013-12-27 15:02:01,2013-12-27 15:02:01
14628,2011-05-24 15:32:34,\N,Anita,Campbell,1796 Poco Mas Drive,Eugene,OR,97400,5410857665,2013-12-27 15:02:01,2013-12-27 15:02:01
14629,2011-09-22 19:46:58,\N,Sandra,Smith,2504 Union Street,Fresno,CA,93843,5592155572,2013-12-27 15:02:01,2013-12-27 15:02:01
14630,2011-01-04 01:15:05,2013-12-14 04:42:45,Kimberly,Huntley,437 Columbia Mine Road,Long Beach,CA,90762,5625312238,2013-12-27 15:02:01,2013-12-27 15:02:01
14631,2011-04-14 07:00:25,2013-12-29 04:21:42,Mirna,Martinez,4173 Hamilton Drive,Fresno,CA,93850,5596310954,2013-12-27 15:02:01,2013-12-27 15:02:01
14632,2011-09-26 11:02:28,\N,Eric,Riddle,40 Cody Ridge Road,Portland,OR,97246,5037980507,2013-12-27 15:02:01,2013-12-27 15:02:01
14633,2011-11-07 18:24:07,\N,Daniel,Candelaria,4193 Pine Tree Lane,Richmond,CA,94850,5106485942,2013-12-27 15:02:01,2013-12-27 15:02:01
14634,2011-08-20 14:30:17,\N,Shane,Rosas,3056 Whitman Court,Santa Ana,CA,92641,6576233407,2013-12-27 15:02:01,2013-12-27 15:02:01
14635,2011-08-30 22:22:10,\N,Teresa,Milligan,3296 Norma Avenue,Medford,OR,97519,5413558048,2013-12-27 15:02:01,2013-12-27 15:02:01
14636,2011-09-14 08:01:10,2014-02-18 03:12:22,Maria,Griffin,4813 University Hill Road,San Jose,CA,95185,4087773066,2013-12-27 15:02:01,2013-12-27 15:02:01
14637,2011-06-11 19:28:17,\N,Geoffrey,Smith,2974 Del Dew Drive,Salinas,CA,93902,8318336411,2013-12-27 15:02:01,2013-12-27 15:02:01
14638,2011-02-13 18:40:54,\N,Robert,Aguilar,3877 Coburn Hollow Road,Inglewood,CA,90328,3108054939,2013-12-27 15:02:01,2013-12-27 15:02:01
14639,2011-03-03 02:20:26,\N,Robert,Knapp,1823 Lynn Street,Oakland,CA,94564,5105372264,2013-12-27 15:02:01,2013-12-27 15:02:01
14640,2011-05-26 23:41:11,2014-02-21 07:22:29,Shawn,Kauffman,2353 Watson Street,Reno,NV,89522,7756208079,2013-12-27 15:02:01,2013-12-27 15:02:01
14641,2011-03-06 19:09:43,\N,Kerry,Oropeza,3867 Quilly Lane,San Diego,CA,92012,6197742877,2013-12-27 15:02:01,2013-12-27 15:02:01
14642,2011-05-02 10:55:27,2014-01-09 23:18:37,Karen,Horton,4114 Eagle Lane,Reno,NV,89410,7752672059,2013-12-27 15:02:01,2013-12-27 15:02:01
14643,2011-11-05 05:47:18,\N,Phyllis,McNeill,4792 Hillside Street,Marysville,CA,95979,5301144452,2013-12-27 15:02:01,2013-12-27 15:02:01
14644,2011-11-06 01:29:20,\N,Jack,Massey,782 Whispering Pines Circle,Burbank,CA,91527,8182905958,2013-12-27 15:02:01,2013-12-27 15:02:01
14645,2011-11-08 03:01:52,2014-01-07 23:25:07,Gordon,White,3527 Orphan Road,Las Vegas,NV,88985,7025225639,2013-12-27 15:02:01,2013-12-27 15:02:01
14646,2011-02-12 20:04:41,2014-03-01 02:33:01,Barbara,Farmer,2500 Memory Lane,Pasadena,CA,91103,6260108472,2013-12-27 15:02:01,2013-12-27 15:02:01
14647,2011-01-05 13:02:55,\N,Larry,Alvarez,4569 Ashmor Drive,Palm Springs,CA,92293,7601442551,2013-12-27 15:02:01,2013-12-27 15:02:01
14648,2011-12-31 22:06:20,2014-03-02 08:59:57,Bethann,Charles,3244 Meadow View Drive,San Diego,CA,92194,6194011787,2013-12-27 15:02:01,2013-12-27 15:02:01
14649,2011-02-28 12:23:21,\N,Matthew,Preston,1160 Roosevelt Road,North Hollywood,CA,91666,8186257640,2013-12-27 15:02:01,2013-12-27 15:02:01
14650,2011-07-08 15:30:50,2014-01-06 18:06:16,Mary,Huff,4999 Neville Street,Pasadena,CA,91060,6264628930,2013-12-27 15:02:01,2013-12-27 15:02:01
14651,2011-12-12 00:49:13,2014-03-10 17:43:37,Kathleen,Quinn,778 Thomas Street,Las Vegas,NV,89161,7025045836,2013-12-27 15:02:01,2013-12-27 15:02:01
14652,2011-07-29 03:13:43,\N,Luz,Hawkins,3694 Big Elm,San Bernardino,CA,92479,9093676347,2013-12-27 15:02:01,2013-12-27 15:02:01
14653,2011-05-08 19:32:06,\N,Ellen,Collman,2366 Fairmont Avenue,San Jose,CA,95077,4088092864,2013-12-27 15:02:01,2013-12-27 15:02:01
14654,2011-04-18 21:39:05,\N,Ivelisse,Bonnett,147 Lauren Drive,Pendleton,OR,97825,5417864730,2013-12-27 15:02:01,2013-12-27 15:02:01
14655,2011-04-29 18:54:52,\N,James,Silva,2417 Grant Street,Oxnard,CA,93069,8058501220,2013-12-27 15:02:01,2013-12-27 15:02:01
14656,2011-02-26 22:55:14,\N,Esther,Auyeung,1463 Hickory Lane,Fresno,CA,93817,5599709187,2013-12-27 15:02:01,2013-12-27 15:02:01
14657,2011-06-01 16:02:41,2012-09-06 10:14:08,David,Seifert,2996 Morgan Street,Santa Ana,CA,92608,6572534327,2013-12-27 15:02:01,2013-12-27 15:02:01
14658,2011-11-12 00:42:59,\N,Phillip,Copeland,3193 Eagle Street,Pendleton,OR,97885,5414777664,2013-12-27 15:02:01,2013-12-27 15:02:01
14659,2011-01-20 13:59:43,\N,Craig,Lewis,745 James Street,Las Vegas,NV,89029,7022484462,2013-12-27 15:02:01,2013-12-27 15:02:01
14660,2011-11-29 16:15:16,\N,Robert,Leal,362 Oakmound Drive,San Jose,CA,95129,4080385641,2013-12-27 15:02:01,2013-12-27 15:02:01
14661,2011-10-14 03:09:58,2013-10-11 03:17:40,Hilario,McCulloch,853 South Street,Santa Rosa,CA,95482,7077507778,2013-12-27 15:02:01,2013-12-27 15:02:01
14662,2011-03-26 18:13:14,\N,Mary,Acton,1058 Kinney Street,Oakland,CA,94600,5100919996,2013-12-27 15:02:01,2013-12-27 15:02:01
14663,2011-11-05 04:28:38,\N,Brian,Payson,4600 Wilkinson Court,Las Vegas,NV,89019,7022925229,2013-12-27 15:02:01,2013-12-27 15:02:01
14664,2011-11-04 01:46:37,\N,Richard,Varga,2166 Bingamon Road,San Diego,CA,92181,6198238109,2013-12-27 15:02:01,2013-12-27 15:02:01
14665,2011-05-09 11:55:50,\N,Steven,Wise,1913 Wexford Way,San Jose,CA,95048,4084156575,2013-12-27 15:02:01,2013-12-27 15:02:01
14666,2011-03-30 04:42:42,\N,Darryl,Davis,3912 Oliverio Drive,Las Vegas,NV,88959,7027343666,2013-12-27 15:02:01,2013-12-27 15:02:01
14667,2011-09-23 19:33:24,2014-03-07 10:06:45,Shirley,Swanner,1196 Clousson Road,Oakland,CA,94595,5101622204,2013-12-27 15:02:01,2013-12-27 15:02:01
14668,2011-11-03 19:13:29,2012-11-16 07:03:06,John,Upham,1194 Goldie Lane,Sacramento,CA,94217,9165119453,2013-12-27 15:02:01,2013-12-27 15:02:01
14669,2011-07-03 20:49:21,\N,Darrell,Bunch,2582 Briarwood Road,Santa Ana,CA,92787,6572169255,2013-12-27 15:02:01,2013-12-27 15:02:01
14670,2011-12-06 12:21:32,2014-02-02 13:32:41,Arthur,Taylor,3247 Washington Street,Las Vegas,NV,89044,7022472722,2013-12-27 15:02:01,2013-12-27 15:02:01
14671,2011-10-12 09:07:45,\N,Angie,Maurice,3069 Oakway Lane,Santa Barbara,CA,93113,8056265483,2013-12-27 15:02:01,2013-12-27 15:02:01
14672,2011-04-30 22:36:25,2014-01-04 11:45:47,Steven,Shockley,2331 Parrish Avenue,Fresno,CA,93748,5596072006,2013-12-27 15:02:01,2013-12-27 15:02:01
14673,2011-08-01 11:00:31,\N,Mary,Davis,1220 Marie Street,Salinas,CA,93906,8317181108,2013-12-27 15:02:01,2013-12-27 15:02:01
14674,2011-12-27 12:18:35,\N,James,Perez,1597 Willow Oaks Lane,Salem,OR,97364,5031651740,2013-12-27 15:02:01,2013-12-27 15:02:01
14675,2011-05-17 13:27:36,\N,Victoria,Martin,322 Rinehart Road,San Francisco,CA,94003,4159454090,2013-12-27 15:02:01,2013-12-27 15:02:01
14676,2011-06-20 17:20:13,\N,Miguel,Sawyer,2014 Roosevelt Street,Fresno,CA,93673,5599227651,2013-12-27 15:02:01,2013-12-27 15:02:01
14677,2011-12-22 17:35:44,\N,Michelle,Thompson,597 Francis Mine,Bend,OR,97723,5411584402,2013-12-27 15:02:01,2013-12-27 15:02:01
14678,2011-12-22 22:41:22,2014-02-03 03:48:48,Katherine,Conard,2210 Pyramid Valley Road,San Jose,CA,95108,4081024444,2013-12-27 15:02:01,2013-12-27 15:02:01
14679,2011-09-27 08:28:31,2014-03-07 11:01:40,Danny,Sosa,1718 Kidd Avenue,Inglewood,CA,90208,3100289623,2013-12-27 15:02:01,2013-12-27 15:02:01
14680,2011-08-29 04:12:56,\N,Michael,Brown,1035 Carter Street,Santa Monica,CA,90441,3100370570,2013-12-27 15:02:01,2013-12-27 15:02:01
14681,2011-02-09 06:42:41,2014-02-08 16:56:44,Kathleen,Kirby,111 Hillcrest Drive,San Francisco,CA,94141,4156382760,2013-12-27 15:02:01,2013-12-27 15:02:01
14682,2011-10-09 11:30:37,\N,Chad,Carson,130 Briarwood Road,San Jose,CA,95038,4083046393,2013-12-27 15:02:01,2013-12-27 15:02:01
14683,2011-08-02 08:15:11,2014-01-10 00:51:40,Joanne,Macdonald,3308 Hilltop Drive,Fresno,CA,93671,5594368447,2013-12-27 15:02:01,2013-12-27 15:02:01
14684,2011-09-25 20:25:57,2014-01-03 08:04:45,Francisco,Darrell,4622 Main Street,Reno,NV,89506,7751417886,2013-12-27 15:02:01,2013-12-27 15:02:01
14685,2011-04-10 00:27:19,\N,Kimberly,Keenan,4424 Broadcast Drive,Los Angeles,CA,90058,2133657500,2013-12-27 15:02:01,2013-12-27 15:02:01
14686,2011-11-04 00:38:36,2012-11-02 14:15:29,Christopher,Pearce,2719 Mount Street,San Francisco,CA,94012,4154437628,2013-12-27 15:02:01,2013-12-27 15:02:01
14687,2011-10-07 13:04:10,2013-11-21 21:33:25,Kathryn,Rodriguez,3395 Eva Pearl Street,Sacramento,CA,95639,9169187677,2013-12-27 15:02:01,2013-12-27 15:02:01
14688,2011-07-15 13:02:21,\N,Lavina,Burroughs,4563 Valley Street,Ely,NV,89318,7751622997,2013-12-27 15:02:01,2013-12-27 15:02:01
14689,2011-07-28 04:45:57,\N,David,Scott,4488 Cody Ridge Road,Santa Ana,CA,92773,6575704853,2013-12-27 15:02:01,2013-12-27 15:02:01
14690,2011-03-08 09:10:37,2014-01-14 01:19:18,Douglas,Hall,3341 Buckhannan Avenue,Inglewood,CA,90284,3102532230,2013-12-27 15:02:01,2013-12-27 15:02:01
14691,2011-03-30 07:07:26,\N,Tenisha,Islas,4991 Raintree Boulevard,North Hollywood,CA,91669,8182494420,2013-12-27 15:02:01,2013-12-27 15:02:01
14692,2011-07-17 21:15:42,\N,James,Loomis,1133 Progress Way,Fresno,CA,93632,5593001443,2013-12-27 15:02:01,2013-12-27 15:02:01
14693,2011-11-25 18:45:16,\N,Thomas,Lopez,268 Fort Street,Glendale,CA,91298,7475695158,2013-12-27 15:02:01,2013-12-27 15:02:01
14694,2011-08-11 14:09:53,\N,Robert,Slattery,1096 Feathers Hooves Drive,Torrance,CA,90567,4240783319,2013-12-27 15:02:01,2013-12-27 15:02:01
14695,2011-04-19 02:32:41,\N,Wayne,Baker,1910 Nutter Street,Riverside,CA,92588,9515359398,2013-12-27 15:02:01,2013-12-27 15:02:01
14696,2011-09-20 18:03:17,2013-11-07 07:09:40,Sharon,Hope,2769 Bird Spring Lane,Ely,NV,89326,7753915269,2013-12-27 15:02:01,2013-12-27 15:02:01
14697,2011-07-02 16:11:54,2013-10-19 05:01:10,Diana,Jordan,610 Renwick Drive,Mojave,CA,93530,6614994291,2013-12-27 15:02:01,2013-12-27 15:02:01
14698,2011-06-15 16:53:21,\N,Thomas,Lippert,4820 Clair Street,Santa Monica,CA,90415,3100110361,2013-12-27 15:02:01,2013-12-27 15:02:01
14699,2011-07-17 11:38:48,2014-02-28 19:08:15,Barry,Mungia,2147 Benson Park Drive,San Bernardino,CA,92309,9092643967,2013-12-27 15:02:01,2013-12-27 15:02:01
14700,2011-07-21 15:22:24,\N,Carrie,Wilkinson,3604 Aspen Court,Van Nuys,CA,91332,8189266737,2013-12-27 15:02:01,2013-12-27 15:02:01
14701,2011-05-06 03:28:01,2014-02-05 12:19:00,Barbara,Sand,2174 Denver Avenue,Salem,OR,97326,5030852676,2013-12-27 15:02:01,2013-12-27 15:02:01
14702,2011-11-04 13:07:40,2014-01-11 06:20:19,Carol,Yates,1325 Payne Street,Stockton,CA,95343,2094042881,2013-12-27 15:02:01,2013-12-27 15:02:01
14703,2011-03-28 22:27:57,\N,Jean,Riley,2814 Sycamore Lake Road,Los Angeles,CA,90168,2131659939,2013-12-27 15:02:01,2013-12-27 15:02:01
14704,2011-05-12 23:34:00,\N,Michael,Hodge,2750 Polk Street,Palo Alto,CA,94372,6508069716,2013-12-27 15:02:01,2013-12-27 15:02:01
